BS_Tilt,BS_Azimuth,BS_Height,Distance,UE_Azimuth,UE_Tilt,LOS,Indoor_Path,Outdoor_Path,RSRP
2.0,197.0,32.0,764.53,313.89,-1.1615,0.0,285.05,478.33,-114.02
0.0,58.0,28.0,753.57,236.04,-2.3177,0.0,221.71,530.32,-96.711
0.0,152.0,29.0,338.78,183.89,-6.3164,0.0,27.316,311.4,-97.086
0.0,208.0,35.0,43.417,277.94,-39.271,1.0,0.0,43.296,-82.399
2.0,180.0,28.0,768.29,35.304,-2.9431,0.0,258.08,509.36,-94.961
5.0,183.0,34.0,408.18,311.23,-3.1551,0.0,183.96,223.55,-92.336
0.0,282.0,29.0,1435.5,215.13,-1.297,0.0,226.15,1207.7,-115.65
0.0,314.3,32.0,586.79,11.004,-2.5858,0.0,181.93,404.7,-106.77
0.0,183.0,32.0,857.33,116.98,-3.5042,0.0,229.15,626.25,-118.96
0.0,152.0,29.0,876.06,277.28,-0.62128,0.0,218.26,655.36,-112.46
0.0,306.0,32.0,439.18,220.29,-5.1393,0.0,3.474,435.12,-89.024
0.0,58.0,32.0,928.95,272.59,-0.77094,0.0,75.418,850.9,-100.34
0.0,68.0,34.0,1148.1,55.396,-2.7178,0.0,138.65,1007.1,-118.21
5.0,183.0,34.0,1044.5,102.95,-3.2602,0.0,326.91,714.83,-123.02
0.0,183.0,32.0,872.24,67.698,-3.0516,0.0,41.315,828.76,-105.52
0.0,59.0,32.0,1466.4,143.12,-2.8694,0.0,18.679,1446.1,-104.9
5.0,183.0,34.0,1383.6,40.251,-2.049,0.0,155.18,1226.6,-111.71
0.0,59.0,32.0,675.59,98.598,-5.7896,0.0,13.405,660.32,-105.02
0.0,310.0,32.0,336.86,274.09,-4.836,0.0,150.96,184.95,-104.21
0.0,57.0,37.0,632.87,191.58,-3.6616,0.0,238.19,394.5,-101.77
2.0,197.0,32.0,1793.5,22.662,-1.134,0.0,205.67,1586.7,-120.4
2.0,197.0,32.0,565.43,272.23,-2.7844,0.0,162.65,401.17,-106.46
0.0,309.0,32.0,173.57,168.37,-11.559,0.0,14.69,158.83,-66.524
0.0,200.0,32.0,1067.8,183.33,-3.2963,0.0,64.787,1002.8,-98.461
0.0,44.0,29.0,890.86,26.249,-1.2539,0.0,309.68,580.53,-120.84
0.0,179.0,32.0,1704.6,209.95,-1.1931,0.0,239.67,1463.5,-118.59
0.0,314.3,32.0,1241.6,214.77,-1.3149,0.0,234.09,1006.2,-112.59
0.0,310.0,32.0,1244.2,339.58,-0.3454,0.0,41.453,1202.1,-111.15
0.0,42.0,29.0,198.98,70.017,-11.228,0.0,70.191,128.28,-91.774
0.0,309.0,32.0,487.23,229.41,-3.582,0.0,174.29,312.08,-93.774
1.0,297.0,29.0,493.6,126.85,-5.3817,0.0,192.13,300.57,-84.149
0.0,319.0,32.0,227.71,72.361,-9.3519,0.0,53.191,173.92,-81.961
0.0,59.0,32.0,1030.9,204.1,-2.7491,0.0,199.82,830.4,-95.774
0.0,59.0,32.0,639.93,253.01,-2.7287,0.0,25.099,613.14,-78.399
0.0,201.0,35.0,1598.9,328.69,0.017917,0.0,1.0524,1596.5,-95.336
0.0,152.0,29.0,885.47,148.63,-2.877,0.0,252.48,632.24,-116.52
0.0,175.0,29.0,615.46,55.794,-3.9502,0.0,157.84,456.37,-90.774
0.0,152.0,29.0,1467.2,232.95,-0.83954,0.0,358.28,1106.1,-121.71
0.0,152.0,29.0,928.17,8.488,-2.1287,0.0,29.517,898.43,-96.711
0.0,314.3,32.0,421.67,51.064,-5.8898,0.0,45.071,375.83,-99.086
0.0,41.6,32.0,533.77,337.18,-0.59036,0.0,154.38,379.11,-121.59
6.0,299.0,35.0,683.06,273.19,-1.9704,0.0,142.79,538.34,-106.96
0.0,55.0,32.0,1342.1,359.36,-0.36288,0.0,200.14,1141.7,-128.21
0.0,309.0,32.0,1036.4,346.55,-0.46991,0.0,158.26,877.86,-114.15
0.0,152.0,29.0,725.0,239.86,-2.409,0.0,328.82,394.58,-116.52
0.0,72.0,35.0,1540.4,285.82,0.055794,0.0,48.048,1488.3,-96.086
0.0,306.0,32.0,1275.0,168.42,-2.8961,1.0,0.0,1274.6,-85.899
0.0,42.0,29.0,1003.3,183.89,-2.4256,0.0,230.02,773.11,-94.836
0.0,57.0,37.0,1135.7,286.31,-0.22702,0.0,191.5,941.26,-103.21
0.0,58.0,28.0,368.32,118.72,-6.4287,0.0,33.711,333.8,-94.774
0.0,72.0,35.0,806.23,260.86,-1.6696,0.0,205.92,598.05,-100.46
0.0,314.3,32.0,210.15,267.82,-6.3805,0.0,22.33,187.23,-93.024
2.0,197.0,32.0,1153.9,337.75,-0.57098,0.0,80.92,1072.4,-112.59
0.0,314.3,32.0,1448.4,185.79,-1.7993,0.0,583.82,864.27,-115.34
0.0,310.0,32.0,1273.3,349.27,-0.47247,0.0,75.639,1197.3,-116.02
0.0,319.0,32.0,427.28,66.555,-5.5476,0.0,34.123,392.1,-92.899
6.0,299.0,35.0,1117.0,329.56,-0.84628,0.0,18.776,1097.3,-112.77
0.0,309.0,32.0,1087.4,293.93,-0.50052,0.0,80.525,1004.3,-117.52
0.0,44.0,29.0,737.72,253.14,-0.97073,0.0,130.19,605.58,-93.274
2.0,180.0,28.0,1406.3,351.0,-0.54999,0.0,221.33,1184.7,-115.15
5.0,183.0,34.0,1318.8,56.599,-2.4965,0.0,357.26,958.82,-109.27
0.0,58.0,28.0,954.21,271.2,-1.1107,0.0,483.51,467.99,-89.586
0.0,57.0,37.0,387.24,184.59,-5.3846,0.0,109.32,277.85,-87.149
0.0,314.0,28.0,1453.8,313.19,0.059115,1.0,0.0,1451.6,-101.52
0.0,68.0,34.0,1116.1,94.883,-3.1029,0.0,101.07,1011.8,-122.27
0.0,314.3,32.0,1173.8,177.95,-2.1224,0.0,64.591,1109.0,-102.9
1.0,297.0,29.0,1295.0,108.78,-2.4541,0.0,118.54,1173.2,-89.024
5.0,183.0,34.0,934.44,139.73,-3.7044,0.0,239.23,694.05,-115.65
5.0,183.0,34.0,1317.5,119.56,-2.8895,0.0,34.737,1279.9,-111.77
0.0,201.0,35.0,1457.3,272.4,-0.29486,0.0,291.32,1161.8,-128.46
0.0,57.0,37.0,642.34,40.833,-3.5189,0.0,130.02,511.45,-105.4
0.0,152.0,29.0,868.96,308.93,-0.23077,0.0,89.296,778.16,-87.024
0.0,44.0,29.0,287.14,288.06,-5.0749,1.0,0.0,286.41,-83.524
0.0,310.0,32.0,1503.0,18.423,-1.353,0.0,410.08,1092.3,-114.96
0.0,57.0,37.0,1119.9,297.32,-0.48602,0.0,61.425,1056.0,-112.96
0.0,152.0,29.0,321.16,290.41,-5.425,1.0,0.0,320.36,-71.899
0.0,41.6,32.0,724.74,166.6,-3.3561,0.0,39.063,685.47,-105.84
0.0,319.0,32.0,1135.9,11.528,-1.1852,0.0,81.046,1054.5,-112.15
1.0,297.0,29.0,661.66,47.266,-3.5889,0.0,176.3,484.26,-111.27
0.0,55.0,32.0,533.17,317.96,-2.2019,0.0,70.937,461.53,-104.77
0.0,183.0,32.0,1212.0,2.3643,-0.7327,0.0,94.759,1117.1,-106.27
0.0,58.0,32.0,1397.1,339.07,-0.14352,0.0,211.79,1184.7,-126.02
0.0,306.0,32.0,813.42,220.01,-3.0611,0.0,220.6,591.75,-109.02
0.0,58.0,32.0,649.04,55.673,-3.3947,0.0,164.16,483.56,-108.59
0.0,68.0,34.0,750.61,10.517,-2.0982,0.0,97.395,653.01,-94.836
0.0,201.0,35.0,1967.0,353.17,-0.42236,0.0,301.85,1664.7,-93.149
5.0,183.0,34.0,886.23,88.707,-3.5835,0.0,129.86,753.85,-105.09
0.0,68.0,34.0,1052.8,67.259,-2.909,0.0,6.8037,1043.4,-101.96
0.0,208.0,35.0,1226.0,342.92,0.070098,0.0,170.35,1055.2,-109.09
0.0,58.0,32.0,1065.2,10.002,-1.4789,0.0,480.09,584.82,-124.96
0.0,310.0,32.0,1285.7,4.908,-1.1362,0.0,194.88,1090.6,-113.46
0.0,152.0,29.0,1018.4,348.5,-1.0407,0.0,172.93,845.25,-95.524
0.0,201.0,35.0,718.14,232.01,-2.6708,0.0,133.01,583.78,-121.4
0.0,314.0,28.0,1174.8,296.54,-0.51205,0.0,240.66,931.5,-126.09
6.0,299.0,35.0,827.19,7.0133,-2.25,0.0,195.51,631.5,-111.59
0.0,314.0,28.0,999.01,359.71,-1.9779,0.0,32.749,966.1,-116.46
0.0,55.0,32.0,931.92,108.45,-3.2856,0.0,34.744,894.81,-107.77
2.0,180.0,28.0,1109.4,352.96,-1.5232,0.0,345.64,763.52,-101.52
0.0,314.3,32.0,583.98,77.439,-4.5526,0.0,104.29,478.09,-91.399
0.0,309.0,32.0,1152.3,327.98,-0.17401,0.0,250.19,901.12,-122.96
0.0,59.0,32.0,607.6,94.153,-6.3392,0.0,80.131,525.75,-107.52
0.0,42.0,29.0,887.0,154.56,-2.8721,0.0,211.63,674.82,-111.96
0.0,301.0,34.0,1095.3,116.05,-3.3181,0.0,184.06,908.7,-96.836
0.0,282.0,29.0,786.79,288.07,-0.76459,0.0,181.76,603.02,-112.71
0.0,59.0,32.0,1850.3,183.41,-2.1202,0.0,488.27,1361.7,-114.27
2.0,197.0,32.0,1006.2,301.38,-0.37012,0.0,217.99,786.13,-120.15
0.0,175.0,29.0,583.8,216.71,-2.7948,0.0,165.0,418.12,-116.21
0.0,152.0,29.0,972.5,337.89,-0.38293,1.0,0.0,972.01,-88.399
6.0,299.0,35.0,267.15,24.55,-7.1474,0.0,111.41,155.57,-98.024
0.0,309.0,32.0,963.98,322.04,-0.38632,0.0,320.96,641.92,-108.96
0.0,319.0,32.0,199.97,300.67,-8.6721,0.0,49.213,150.34,-92.711
0.0,301.0,34.0,1456.0,49.01,-2.3009,0.0,252.87,1200.6,-107.9
0.0,72.0,35.0,351.6,216.67,-5.7654,1.0,0.0,351.19,-71.274
0.0,152.0,29.0,995.77,227.4,-1.5244,0.0,15.365,978.75,-107.96
0.0,208.0,35.0,901.57,302.54,-0.79434,0.0,135.24,764.51,-114.84
0.0,310.0,32.0,1532.9,12.432,-1.1772,0.0,368.62,1163.9,-117.96
0.0,309.0,32.0,1316.1,359.43,-0.50064,0.0,46.41,1269.4,-113.34
0.0,306.0,32.0,661.91,224.27,-3.4151,0.0,167.25,493.66,-112.9
0.0,183.0,32.0,1419.9,36.119,-1.8757,0.0,465.78,952.52,-110.27
0.0,44.0,29.0,866.0,126.74,-3.2714,0.0,65.486,798.93,-123.96
0.0,152.0,29.0,470.76,212.51,-4.0704,0.0,12.458,457.84,-93.399
0.0,55.0,32.0,532.61,150.16,-5.0964,0.0,142.88,389.3,-99.399
0.0,314.3,32.0,1057.9,165.88,-2.5167,0.0,29.871,1027.8,-88.774
0.0,282.0,29.0,1367.4,259.38,-0.27234,0.0,230.19,1133.4,-117.96
0.0,310.0,32.0,976.66,23.152,-1.8473,0.0,333.65,642.41,-125.4
0.0,310.0,32.0,1604.6,324.97,0.017853,0.0,392.51,1210.5,-127.15
0.0,57.0,37.0,1207.4,331.99,-0.023712,0.0,311.07,895.48,-121.65
0.0,42.0,29.0,832.82,183.79,-2.7841,0.0,157.78,674.89,-104.21
5.0,183.0,34.0,173.73,293.76,-9.9575,1.0,0.0,173.31,-79.336
1.0,297.0,29.0,966.74,228.23,-1.3333,0.0,489.37,475.72,-126.34
0.0,200.0,32.0,1048.5,204.51,-2.703,0.0,50.375,997.42,-111.96
0.0,72.0,35.0,1669.8,322.18,0.1544,0.0,293.21,1374.7,-123.34
0.0,314.0,28.0,1239.0,275.14,-0.39307,0.0,450.74,784.75,-130.34
2.0,180.0,28.0,1187.9,273.28,-0.50641,0.0,469.57,715.02,-122.21
0.0,314.3,32.0,1003.7,163.62,-2.6525,0.0,215.01,788.36,-87.711
0.0,208.0,35.0,1193.9,286.8,-0.071991,0.0,94.808,1096.0,-113.34
0.0,201.0,35.0,662.78,26.913,-3.0659,0.0,104.9,557.39,-93.899
0.0,175.0,29.0,653.24,5.7106,-1.6222,0.0,224.11,429.0,-97.336
0.0,319.0,32.0,292.04,242.91,-6.5438,0.0,7.6507,283.71,-89.211
0.0,310.0,32.0,1873.9,4.53,-0.22931,0.0,83.206,1790.3,-115.46
6.0,299.0,35.0,443.03,281.59,-3.4231,0.0,7.6482,434.18,-100.4
0.0,319.0,32.0,349.81,139.75,-6.9272,0.0,30.854,318.52,-73.586
0.0,175.0,29.0,1386.4,144.1,-2.3337,0.0,149.97,1235.0,-129.02
0.0,310.0,32.0,77.253,21.251,-23.444,0.0,55.012,22.198,-80.086
0.0,301.0,34.0,1194.4,108.15,-3.0911,0.0,143.6,1047.8,-97.899
2.0,180.0,28.0,647.38,283.31,-2.3441,0.0,113.83,531.81,-113.9
2.0,197.0,32.0,1070.7,19.704,-1.6317,0.0,226.47,843.68,-116.84
0.0,42.0,29.0,668.34,330.9,-1.2429,0.0,108.05,559.79,-108.34
0.0,175.0,29.0,628.32,265.07,-1.322,0.0,90.328,536.22,-97.899
0.0,200.0,32.0,917.01,157.63,-3.9612,0.0,0.97607,915.56,-108.27
0.0,57.0,37.0,460.03,143.75,-5.2784,0.0,103.67,355.87,-107.96
5.0,183.0,34.0,376.56,312.42,-3.571,0.0,166.22,209.75,-89.024
0.0,58.0,28.0,981.06,331.97,-1.1387,0.0,11.222,969.14,-100.71
1.0,297.0,29.0,1191.0,90.289,-2.62,0.0,382.27,805.36,-106.4
0.0,175.0,29.0,680.71,297.28,-1.3044,1.0,0.0,679.19,-86.461
0.0,282.0,29.0,428.21,127.22,-5.6681,0.0,105.21,322.22,-81.649
2.0,180.0,28.0,1493.7,286.93,0.13425,0.0,181.32,1308.6,-124.84
0.0,319.0,32.0,706.99,354.72,-2.0657,0.0,242.3,464.56,-117.34
0.0,42.0,29.0,1581.7,232.04,-0.74255,0.0,32.366,1546.4,-89.836
0.0,55.0,32.0,1008.2,122.32,-2.9809,0.0,183.06,823.07,-101.21
0.0,58.0,32.0,543.28,108.23,-4.5778,0.0,2.4328,539.46,-117.59
5.0,183.0,34.0,387.77,130.92,-7.1292,0.0,129.82,257.31,-103.15
0.0,201.0,35.0,1513.5,307.67,-0.094635,0.0,271.35,1239.5,-120.84
0.0,301.0,34.0,347.18,298.19,-3.8724,0.0,57.187,289.22,-98.586
0.0,58.0,32.0,1177.8,39.176,-1.9209,0.0,267.33,908.92,-122.02
0.0,208.0,35.0,490.83,156.46,-4.9488,0.0,142.55,348.01,-109.34
0.0,152.0,29.0,949.75,173.17,-2.6224,0.0,261.38,688.18,-115.84
0.0,314.3,32.0,1592.0,201.91,-1.3854,0.0,498.75,1092.3,-123.15
0.0,58.0,32.0,893.87,319.63,-0.86526,0.0,92.542,800.22,-112.4
0.0,208.0,35.0,793.3,145.53,-3.4266,0.0,198.39,594.13,-95.586
0.0,201.0,35.0,1368.4,314.14,-0.14655,0.0,84.887,1281.5,-112.71
5.0,183.0,34.0,1065.5,101.53,-3.2498,0.0,247.84,814.77,-122.15
0.0,301.0,34.0,1485.8,65.125,-2.3317,0.0,155.2,1327.1,-106.65
0.0,41.6,32.0,678.99,115.47,-4.0857,0.0,154.75,522.68,-105.84
0.0,314.3,32.0,910.74,255.57,-0.97504,0.0,300.6,607.69,-116.02
0.0,41.6,32.0,1022.3,130.36,-2.8839,1.0,0.0,1020.6,-108.21
0.0,44.0,29.0,517.8,323.09,-1.8251,0.0,114.83,402.41,-106.02
0.0,42.0,29.0,1288.4,238.2,-0.82263,0.0,187.97,1097.7,-100.27
0.0,314.0,28.0,461.81,336.65,-3.6551,0.0,40.178,421.37,-93.774
0.0,59.0,32.0,717.08,164.8,-4.7433,0.0,2.8112,714.04,-97.336
2.0,197.0,32.0,1083.7,41.072,-2.0874,0.0,325.01,757.22,-110.46
0.0,310.0,32.0,388.18,243.37,-4.7859,0.0,26.708,360.56,-102.9
0.0,55.0,32.0,745.3,91.615,-3.7233,0.0,266.12,477.06,-112.52
0.0,42.0,29.0,745.83,319.84,-0.42252,0.0,57.441,687.47,-105.59
1.0,297.0,29.0,970.63,112.92,-3.096,0.0,328.84,639.45,-104.46
0.0,309.0,32.0,651.11,108.35,-3.9098,0.0,59.65,589.81,-86.586
0.0,175.0,29.0,212.0,180.27,-9.7687,0.0,1.8117,210.16,-82.399
0.0,200.0,32.0,1585.4,165.09,-2.5822,0.0,324.29,1260.6,-119.09
0.0,72.0,35.0,1333.0,293.33,-0.19342,0.0,430.45,899.4,-106.96
0.0,310.0,32.0,1168.1,296.76,-0.17166,0.0,18.201,1147.3,-112.4
0.0,42.0,29.0,1473.8,208.27,-1.4576,0.0,379.62,1093.0,-107.59
5.0,183.0,34.0,554.58,16.769,-3.5597,0.0,163.16,391.19,-101.84
6.0,299.0,35.0,1594.5,318.38,0.1617,0.0,6.1927,1586.2,-102.46
0.0,57.0,37.0,537.24,242.15,-2.9303,0.0,73.355,462.65,-80.461
6.0,299.0,35.0,574.14,50.654,-3.6376,1.0,0.0,573.1,-87.399
6.0,299.0,35.0,997.93,319.96,-1.1194,1.0,0.0,996.71,-97.774
0.0,72.0,35.0,339.21,182.03,-6.3084,0.0,23.641,315.51,-84.774
0.0,310.0,32.0,1998.9,8.2841,-0.50162,0.0,599.42,1399.0,-131.27
0.0,201.0,35.0,523.94,325.73,-3.0045,0.0,210.84,312.59,-98.524
0.0,179.0,32.0,1426.9,177.99,-1.9467,0.0,504.06,922.59,-126.46
0.0,44.0,29.0,584.07,100.66,-4.3569,0.0,127.29,455.19,-104.9
2.0,197.0,32.0,1048.7,4.8136,-1.3929,0.0,454.32,594.18,-116.59
5.0,183.0,34.0,948.46,41.624,-2.6862,0.0,169.74,777.4,-105.46
0.0,183.0,32.0,1258.6,71.709,-2.3432,0.0,541.0,714.31,-116.52
0.0,310.0,32.0,1376.2,341.49,-0.14572,0.0,24.787,1350.9,-100.9
2.0,197.0,32.0,1176.7,40.485,-1.9225,0.0,455.32,719.84,-98.774
0.0,58.0,28.0,700.6,245.01,-2.2478,0.0,214.95,483.96,-90.086
0.0,41.6,32.0,617.3,261.8,-1.16,0.0,1.1571,614.42,-104.09
0.0,68.0,34.0,973.91,115.09,-3.5547,0.0,390.45,581.19,-118.52
0.0,72.0,35.0,408.0,30.651,-4.8333,0.0,36.187,371.45,-100.34
0.0,314.3,32.0,597.6,240.09,-1.8689,0.0,153.5,442.78,-110.46
0.0,58.0,28.0,854.79,17.99,-2.4451,0.0,172.03,682.37,-119.59
0.0,179.0,32.0,426.64,106.06,-6.2202,0.0,61.219,364.31,-109.02
0.0,55.0,32.0,1609.8,34.292,-1.619,0.0,141.31,1466.8,-127.34
0.0,42.0,29.0,334.86,200.82,-5.8824,0.0,146.36,188.32,-75.211
5.0,183.0,34.0,1304.1,89.253,-2.7,0.0,48.269,1252.1,-117.02
0.0,44.0,29.0,1097.5,185.18,-2.4262,0.0,15.557,1081.7,-85.586
2.0,197.0,32.0,401.7,111.01,-5.8984,1.0,0.0,400.71,-87.961
0.0,58.0,32.0,367.15,22.584,-4.9037,0.0,100.88,266.05,-91.524
2.0,197.0,32.0,470.24,18.088,-3.8324,0.0,54.788,415.24,-88.461
0.0,59.0,32.0,1144.1,146.41,-3.5262,0.0,184.98,958.02,-112.02
0.0,58.0,28.0,1178.0,248.9,-1.2401,0.0,52.602,1122.4,-101.77
0.0,41.6,32.0,1422.3,220.09,-0.98688,0.0,299.12,1121.3,-108.52
0.0,72.0,35.0,1683.1,301.44,0.01702,0.0,87.291,1592.4,-114.02
0.0,282.0,29.0,878.52,174.19,-2.8347,0.0,235.32,643.04,-104.4
1.0,297.0,29.0,1165.9,121.6,-2.6763,0.0,228.74,934.77,-104.71
0.0,44.0,29.0,307.46,8.6045,-4.556,0.0,107.68,199.71,-86.336
0.0,179.0,32.0,451.62,345.38,-1.205,0.0,108.43,343.05,-88.586
0.0,57.0,37.0,420.7,305.62,-4.282,1.0,0.0,419.91,-90.899
0.0,55.0,32.0,1275.6,356.31,-0.47159,0.0,273.11,1002.3,-128.77
0.0,208.0,35.0,601.05,180.76,-3.9497,0.0,200.01,400.94,-116.21
0.0,179.0,32.0,1400.5,238.73,-0.30682,0.0,193.65,1203.8,-120.96
0.0,41.6,32.0,102.08,182.25,-20.172,1.0,0.0,102.06,-69.336
0.0,201.0,35.0,122.44,128.37,-16.599,0.0,12.517,109.71,-86.649
5.0,183.0,34.0,1583.9,27.649,-0.92236,0.0,325.44,1257.2,-111.65
0.0,309.0,32.0,856.13,5.6307,-2.2408,0.0,282.88,573.08,-113.77
0.0,301.0,34.0,1298.7,81.988,-2.7553,0.0,252.41,1042.6,-100.52
2.0,180.0,28.0,1372.6,265.32,-0.39655,0.0,152.59,1216.1,-128.65
0.0,55.0,32.0,812.97,29.15,-2.5004,0.0,66.202,746.08,-121.27
0.0,309.0,32.0,814.33,263.44,-1.1608,1.0,0.0,812.03,-108.09
0.0,58.0,32.0,828.57,319.6,-1.0717,0.0,67.074,760.47,-111.46
0.0,309.0,32.0,171.64,231.86,-11.365,0.0,46.594,124.73,-91.336
0.0,201.0,35.0,1631.1,339.02,0.19319,0.0,113.21,1517.2,-112.4
0.0,59.0,32.0,1266.8,226.31,-1.4697,0.0,58.66,1206.1,-99.711
0.0,68.0,34.0,671.58,3.9276,-2.5152,0.0,72.984,598.47,-104.21
0.0,314.3,32.0,398.92,337.29,-1.2206,0.0,35.095,363.62,-99.149
0.0,208.0,35.0,1125.7,313.02,-0.22903,0.0,67.244,1056.7,-112.71
0.0,179.0,32.0,1581.4,157.31,-2.01,0.0,47.955,1532.6,-102.27
0.0,301.0,34.0,369.28,114.14,-7.1769,1.0,0.0,368.41,-64.211
0.0,42.0,29.0,785.98,285.88,-0.76538,0.0,170.0,613.92,-93.774
0.0,314.3,32.0,1613.4,218.71,-0.86996,0.0,224.03,1387.4,-118.65
6.0,299.0,35.0,833.19,350.19,-1.8217,0.0,51.488,781.51,-109.84
2.0,180.0,28.0,640.34,309.23,-2.4591,0.0,254.49,384.75,-101.96
0.0,179.0,32.0,394.99,302.81,-1.5227,0.0,74.69,319.51,-88.961
1.0,297.0,29.0,1140.3,131.12,-2.7864,0.0,85.366,1053.1,-84.836
0.0,175.0,29.0,744.92,129.72,-3.6485,0.0,84.23,659.42,-115.34
0.0,58.0,28.0,823.65,279.22,-1.3562,0.0,395.22,426.16,-108.96
0.0,57.0,37.0,403.76,97.829,-5.728,0.0,93.543,309.1,-100.59
0.0,314.0,28.0,496.41,352.36,-3.5159,0.0,72.207,424.1,-93.711
2.0,180.0,28.0,1411.5,348.27,-0.34503,0.0,122.22,1288.9,-115.15
0.0,58.0,28.0,1301.4,336.78,-0.15408,0.0,198.29,1102.4,-114.84
0.0,152.0,29.0,530.0,283.2,-2.4309,1.0,0.0,528.58,-81.211
0.0,314.3,32.0,1530.6,209.81,-1.3287,0.0,183.21,1346.0,-116.02
0.0,44.0,29.0,707.25,205.19,-2.7927,0.0,248.08,458.69,-98.961
0.0,306.0,32.0,1790.1,211.34,-1.392,0.0,199.91,1588.6,-113.4
0.0,44.0,29.0,365.49,264.82,-3.835,0.0,44.264,320.19,-78.336
0.0,301.0,34.0,413.57,230.69,-4.4933,0.0,146.13,266.69,-100.4
0.0,41.6,32.0,643.18,213.39,-3.1592,0.0,146.4,496.13,-83.774
0.0,301.0,34.0,1336.1,90.729,-2.6782,0.0,256.92,1075.4,-105.9
0.0,200.0,32.0,1758.2,177.16,-2.2963,0.0,156.58,1601.3,-116.71
0.0,306.0,32.0,1169.8,136.25,-3.5464,0.0,96.714,1071.5,-104.77
0.0,41.6,32.0,579.49,119.57,-4.6859,0.0,88.807,489.44,-103.34
0.0,58.0,28.0,615.36,14.781,-3.3017,0.0,9.4492,605.69,-93.524
0.0,282.0,29.0,953.03,270.48,-0.69135,0.0,122.96,827.37,-112.65
0.0,183.0,32.0,1699.7,38.023,-1.5334,0.0,199.99,1497.7,-109.34
0.0,314.3,32.0,767.72,155.04,-3.3918,0.0,48.699,718.56,-86.961
0.0,68.0,34.0,1396.4,86.634,-2.6037,0.0,116.18,1276.3,-120.96
0.0,301.0,34.0,893.49,29.061,-2.1472,0.0,49.363,843.37,-103.34
1.0,297.0,29.0,1068.0,176.46,-2.5465,0.0,463.38,604.48,-113.77
0.0,208.0,35.0,1198.5,341.72,-0.023895,0.0,174.28,1023.8,-114.21
0.0,58.0,28.0,1538.6,308.99,0.018619,0.0,230.7,1305.3,-112.71
0.0,314.3,32.0,634.15,206.81,-3.3842,0.0,71.892,561.79,-99.836
0.0,57.0,37.0,1150.9,262.86,-0.47293,0.0,366.38,781.3,-110.46
0.0,42.0,29.0,1287.9,254.0,-0.42264,0.0,271.29,1013.2,-104.46
0.0,152.0,29.0,536.72,234.33,-3.4652,0.0,63.552,472.1,-107.65
0.0,208.0,35.0,741.48,15.648,-2.8181,0.0,209.74,531.46,-87.774
0.0,44.0,29.0,780.29,50.721,-3.3372,1.0,0.0,778.87,-110.46
0.0,301.0,34.0,1518.4,97.036,-2.4323,0.0,401.04,1113.2,-110.34
0.0,55.0,32.0,1449.4,19.173,-0.96841,0.0,74.615,1374.1,-116.59
0.0,44.0,29.0,1289.8,144.12,-2.5083,0.0,490.6,797.85,-117.96
2.0,180.0,28.0,1029.0,265.65,-1.0857,0.0,413.75,612.29,-124.02
0.0,58.0,32.0,434.77,239.6,-4.4061,1.0,0.0,433.81,-70.336
0.0,306.0,32.0,1098.7,121.68,-3.7753,0.0,13.671,1082.8,-89.461
0.0,44.0,29.0,1035.7,93.321,-2.9569,0.0,295.09,737.72,-117.96
0.0,41.6,32.0,1092.1,203.3,-1.8094,0.0,308.27,783.14,-108.21
0.0,301.0,34.0,1786.1,39.912,-1.7157,0.0,27.213,1756.6,-104.77
0.0,44.0,29.0,266.75,218.76,-6.7349,1.0,0.0,266.41,-74.586
2.0,197.0,32.0,722.01,289.16,-1.5471,0.0,72.814,647.37,-107.46
0.0,57.0,37.0,1006.9,264.36,-0.71127,0.0,398.27,605.76,-99.774
0.0,57.0,37.0,1507.9,13.382,-1.2347,0.0,224.47,1283.0,-119.09
0.0,152.0,29.0,1434.1,224.32,-1.1385,0.0,720.41,711.52,-129.34
2.0,197.0,32.0,1121.7,340.14,-0.63846,0.0,69.174,1052.0,-99.149
0.0,301.0,34.0,1435.6,118.64,-2.6522,0.0,396.99,1035.5,-103.4
0.0,200.0,32.0,1794.7,169.21,-2.3451,0.0,119.99,1674.3,-118.02
2.0,180.0,28.0,564.42,353.69,-3.0931,1.0,0.0,564.31,-85.399
0.0,68.0,34.0,886.96,50.765,-3.0655,0.0,224.44,660.9,-124.59
0.0,41.6,32.0,505.18,19.906,-3.568,0.0,152.74,352.18,-104.65
6.0,299.0,35.0,447.76,284.75,-3.2595,0.0,94.203,352.37,-109.52
0.0,57.0,37.0,1039.3,285.8,-0.4686,0.0,169.96,866.6,-105.65
0.0,58.0,28.0,1287.9,313.9,-0.11121,0.0,30.889,1255.1,-119.4
0.0,201.0,35.0,1687.4,345.41,-0.0849,0.0,158.12,1528.8,-103.21
0.0,58.0,32.0,1542.0,30.473,-1.4302,0.0,268.68,1271.9,-128.65
0.0,68.0,34.0,311.08,169.63,-8.3213,0.0,23.853,287.16,-87.149
0.0,175.0,29.0,946.16,55.42,-2.9948,0.0,129.67,814.57,-99.274
1.0,297.0,29.0,821.72,157.84,-3.1693,0.0,306.89,514.41,-94.711
0.0,44.0,29.0,90.089,2.5448,-19.272,0.0,18.915,71.158,-74.649
0.0,68.0,34.0,1346.0,60.197,-2.4886,0.0,449.21,893.83,-100.77
2.0,180.0,28.0,432.51,357.22,-4.2973,0.0,129.0,303.43,-78.399
